"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SSR4.8",0.000183595527642576,-0.585934577820413,0.297,0.722,1,"CD4+ T-cells","SSR4"
"UQCRQ.10",0.000252115870552923,-0.506330735304907,0.378,0.745,1,"CD4+ T-cells","UQCRQ"
"TMEM258.4",0.000279498006560335,-0.515707945469351,0.27,0.679,1,"CD4+ T-cells","TMEM258"
"NDUFA13.2",0.000288659548803126,-0.522044432857029,0.243,0.655,1,"CD4+ T-cells","NDUFA13"
"NDUFB11.3",0.000294046165599431,-0.489964924895099,0.162,0.559,1,"CD4+ T-cells","NDUFB11"
"MT2A.7",0.000300989533207317,-0.578152447226439,0.216,0.569,1,"CD4+ T-cells","MT2A"
"PEBP1.7",0.00030608899277961,-0.528171496581572,0.162,0.523,1,"CD4+ T-cells","PEBP1"
"ATP5G3.9",0.000325504713613746,-0.541011760406804,0.189,0.571,1,"CD4+ T-cells","ATP5G3"
"UQCR10.10",0.000348485163371366,-0.533940657193407,0.27,0.673,1,"CD4+ T-cells","UQCR10"
"COX7A2.4",0.000352221188945983,-0.487298470518637,0.432,0.79,1,"CD4+ T-cells","COX7A2"
"SERF2.1",0.00037547264639491,-0.310864540596263,0.757,0.963,1,"CD4+ T-cells","SERF2"
"MT-ND4L.3",0.000406118619760282,-0.503619926812106,0.243,0.658,1,"CD4+ T-cells","MT-ND4L"
"IER2.6",0.000524552505186408,-0.502701318110909,0.27,0.654,1,"CD4+ T-cells","IER2"
"GNG5.5",0.000647277292200691,-0.46718408776462,0.162,0.526,1,"CD4+ T-cells","GNG5"
"DBI.8",0.000659357426659205,-0.481732357060481,0.189,0.585,1,"CD4+ T-cells","DBI"
"CYBA.12",0.000727100264053372,0.328968732471429,0.703,0.629,1,"CD4+ T-cells","CYBA"
"COX6B1.7",0.000730936034945917,-0.487917348734186,0.351,0.738,1,"CD4+ T-cells","COX6B1"
"NDUFA11.3",0.000794944023243837,-0.455048309258715,0.189,0.563,1,"CD4+ T-cells","NDUFA11"
"UQCRH.9",0.000904882192787137,-0.49381730909981,0.297,0.664,1,"CD4+ T-cells","UQCRH"
"HSPB1.8",0.000911289245238436,-0.471301478939168,0.378,0.706,1,"CD4+ T-cells","HSPB1"
"HN1.13",0.000917963095172378,-0.497281666221038,0.189,0.532,1,"CD4+ T-cells","HN1"
"NDUFA1.7",0.00109932250970911,-0.477168037378753,0.297,0.683,1,"CD4+ T-cells","NDUFA1"
"TSPO.13",0.00113315203122844,-0.479448204757796,0.297,0.662,1,"CD4+ T-cells","TSPO"
"SLC25A5.10",0.00115246689126864,-0.493953845092646,0.27,0.615,1,"CD4+ T-cells","SLC25A5"
"ATP5O.4",0.00178581622886399,-0.447176256150953,0.189,0.534,1,"CD4+ T-cells","ATP5O"
"S100A11.7",0.0019202733322829,-0.389585957513846,0.514,0.795,1,"CD4+ T-cells","S100A11"
"ATF4.5",0.00267806124055068,-0.364907156261399,0.189,0.515,1,"CD4+ T-cells","ATF4"
"COX5B.9",0.00313792745744754,-0.412997234487829,0.405,0.723,1,"CD4+ T-cells","COX5B"
"NDUFA4.4",0.00333283890194121,-0.427390316096007,0.378,0.721,1,"CD4+ T-cells","NDUFA4"
"COX8A.9",0.00343594243930244,-0.438574073381985,0.324,0.679,1,"CD4+ T-cells","COX8A"
"ARPC2.3",0.00379158805791412,0.278841689716284,0.595,0.604,1,"CD4+ T-cells","ARPC2"
"IGJ.4",0.00406710997889572,-0.591604871803632,0.297,0.587,1,"CD4+ T-cells","IGJ"
"MIF.1",0.00437775734848693,-0.412358810592086,0.27,0.637,1,"CD4+ T-cells","MIF"
"DAD1.1",0.00438012742656988,-0.364580186091432,0.189,0.512,1,"CD4+ T-cells","DAD1"
"SUB1.1",0.00463080311806188,0.290708359443457,0.595,0.627,1,"CD4+ T-cells","SUB1"
"ATP5J.2",0.00480551853173783,-0.403670755050226,0.243,0.575,1,"CD4+ T-cells","ATP5J"
"COX4I1.6",0.00509901133685145,-0.377119065067291,0.541,0.835,1,"CD4+ T-cells","COX4I1"
"HLA-E.11",0.00600829045505039,0.383354176238223,0.568,0.535,1,"CD4+ T-cells","HLA-E"
"RHOA.6",0.00724931345159434,-0.372913574343314,0.27,0.612,1,"CD4+ T-cells","RHOA"
"ATP5I.9",0.00746940140753937,-0.400092516709198,0.432,0.77,1,"CD4+ T-cells","ATP5I"
"SLIRP.6",0.00814357482915577,-0.333072253263138,0.216,0.521,1,"CD4+ T-cells","SLIRP"
"ATP5J2.7",0.00824958026914743,-0.364116076831952,0.243,0.578,1,"CD4+ T-cells","ATP5J2"
"PPIB.5",0.00886138910928579,-0.334843886096248,0.243,0.551,1,"CD4+ T-cells","PPIB"
"FKBP1A.3",0.00977271819686498,-0.334165224033283,0.216,0.519,1,"CD4+ T-cells","FKBP1A"
"SDCBP.3",0.00982724831228557,-0.321524296272007,0.216,0.51,1,"CD4+ T-cells","SDCBP"
"COX4I2",4.91697940245086e-280,1.39708522988374,0.667,0.007,1.02164998024124e-275,"Myocytes","COX4I2"
"HIGD1B",3.46891110002371e-269,1.21313290206321,0.524,0.004,7.20770348362927e-265,"Myocytes","HIGD1B"
"GJA4",1.01055182227031e-258,1.16198811325791,0.667,0.007,2.09972457631325e-254,"Myocytes","GJA4"
"FABP4",1.64013786180449e-190,1.37146046958872,0.571,0.007,3.40787844925738e-186,"Myocytes","FABP4"
"NDUFA4L2",8.90096168695986e-184,1.83432521434084,0.857,0.018,1.84944181931652e-179,"Myocytes","NDUFA4L2"
"CSRP2",4.56850275957284e-167,1.71008139846669,0.905,0.022,9.49243503384045e-163,"Myocytes","CSRP2"
"FRZB",6.47411613448346e-149,1.81227426696808,0.905,0.025,1.34519185042297e-144,"Myocytes","FRZB"
"BGN",1.71687617819284e-148,1.38283568201709,0.667,0.013,3.56732532304907e-144,"Myocytes","BGN"
"ACTA2.1",2.88224634329517e-139,2.14510645254567,0.905,0.027,5.9887314520987e-135,"Myocytes","ACTA2"
"RGS5",1.49193548286467e-107,2.3649393927917,1,0.044,3.09994354629622e-103,"Myocytes","RGS5"
"MYLK.1",8.87051272008236e-98,1.14992919446983,0.619,0.017,1.84311513297871e-93,"Myocytes","MYLK"
"CRYAB",6.84880644333518e-89,0.927531009640061,0.524,0.014,1.42304500279618e-84,"Myocytes","CRYAB"
"AXL",2.56415463548671e-78,1.02159865137085,0.571,0.018,5.32780050161428e-74,"Myocytes","AXL"
"MYL9.2",2.62978345373048e-78,1.97286406762892,0.952,0.055,5.46416406016119e-74,"Myocytes","MYL9"
"MGP.1",3.80242040025507e-71,1.578580186857,0.857,0.046,7.90066910764999e-67,"Myocytes","MGP"
"COL18A1",2.21294380866508e-67,1.27371119442884,0.714,0.034,4.5980546456443e-63,"Myocytes","COL18A1"
"MEF2C.1",4.26602806121588e-62,1.44970423608767,0.905,0.06,8.86395310559436e-58,"Myocytes","MEF2C"
"CALD1.5",7.41879945113024e-62,1.93215370458308,1,0.078,1.54147814995584e-57,"Myocytes","CALD1"
"PPP1R14A.1",2.36779687314558e-60,1.32711632439549,0.667,0.033,4.9198083430219e-56,"Myocytes","PPP1R14A"
"TAGLN.1",4.2526558187239e-57,1.75395700690767,0.81,0.053,8.83616826014453e-53,"Myocytes","TAGLN"
"IGFBP7.3",9.79741590124477e-53,1.92198794067119,0.905,0.074,2.03570707596064e-48,"Myocytes","IGFBP7"
"CAV1.5",1.68787218427835e-50,1.47940413531252,0.857,0.065,3.50706082449355e-46,"Myocytes","CAV1"
"LHFP",3.25724570023291e-49,1.0088703399076,0.571,0.029,6.76790511594395e-45,"Myocytes","LHFP"
"DLC1",7.82485924575191e-47,0.988036928993903,0.524,0.026,1.62584925408233e-42,"Myocytes","DLC1"
"CD36.1",6.66822132060292e-45,1.49744322442727,0.81,0.068,1.38552302599487e-40,"Myocytes","CD36"
"COX7A1.1",1.01180062000308e-42,1.1151246063125,0.619,0.04,2.10231932824239e-38,"Myocytes","COX7A1"
"EHD2",9.45628708920328e-42,0.935615428608574,0.524,0.029,1.96482733139466e-37,"Myocytes","EHD2"
"TPM2.3",6.02609179302162e-37,1.50746576265854,0.762,0.074,1.25210135275403e-32,"Myocytes","TPM2"
"MFGE8.2",4.64429827312086e-36,1.10405564974291,0.571,0.04,9.64992295189053e-32,"Myocytes","MFGE8"
"COL6A2.3",1.63592160730668e-33,1.09520612518969,0.619,0.048,3.39911791566182e-29,"Myocytes","COL6A2"
"PTRF.2",2.40375724169829e-33,1.22198458667488,0.714,0.07,4.99452679680071e-29,"Myocytes","PTRF"
"DCN.3",8.85344697453945e-33,1.17979989695582,0.714,0.064,1.83956921236981e-28,"Myocytes","DCN"
"CAV2.1",9.82220078040981e-31,0.914985755145687,0.524,0.039,2.04085687815355e-26,"Myocytes","CAV2"
"COL1A2.2",3.76783135170145e-29,0.956785473593358,0.524,0.04,7.82879998256526e-25,"Myocytes","COL1A2"
"SPARC.5",3.12235308008144e-28,1.24796019588565,0.667,0.069,6.48762522979323e-24,"Myocytes","SPARC"
"MAP1B",5.62903931807814e-28,1.07657670464643,0.571,0.053,1.16960178951028e-23,"Myocytes","MAP1B"
"GPX3.2",2.04553300922968e-26,1.41810911241795,0.762,0.105,4.25020848657742e-22,"Myocytes","GPX3"
"NR2F2",1.34045077839276e-25,1.05086375139639,0.619,0.068,2.78518862734448e-21,"Myocytes","NR2F2"
"LGALS1.11",7.3074134451693e-25,1.58378447567808,1,0.207,1.51833436563728e-20,"Myocytes","LGALS1"
"STOM.1",1.05878388149315e-22,1.16451508704598,0.667,0.09,2.19994114896646e-18,"Myocytes","STOM"
"PRKCDBP.1",5.61910613135592e-22,1.21676332594828,0.714,0.11,1.16753787197313e-17,"Myocytes","PRKCDBP"
"KIAA0040",2.95535446382027e-20,0.959643473159476,0.571,0.075,6.14063550492576e-16,"Myocytes","KIAA0040"
"ARHGDIB.5",5.39669089238736e-20,1.21624256100502,0.762,0.132,1.12132443362025e-15,"Myocytes","ARHGDIB"
"TPPP3.1",1.23007024232324e-18,1.14558417380614,0.667,0.11,2.55583994949923e-14,"Myocytes","TPPP3"
"VIM.13",2.65121614402717e-17,1.26683173282912,0.952,0.224,5.50869690405965e-13,"Myocytes","VIM"
"IFITM3.4",7.15872929885188e-16,1.30691783228798,0.952,0.36,1.48744077371544e-11,"Myocytes","IFITM3"
"SPRY1",1.94798533742093e-14,0.887797510777923,0.524,0.081,4.04752393409321e-10,"Myocytes","SPRY1"
"TINAGL1",3.70657761002679e-14,1.08745317315419,0.714,0.178,7.70152695811367e-10,"Myocytes","TINAGL1"
"RARRES2.3",4.23922355154606e-14,0.875281224568208,0.571,0.095,8.80825869540241e-10,"Myocytes","RARRES2"
"ADIRF.14",4.33874156019844e-13,1.11636047266528,1,0.504,9.01503721378031e-09,"Myocytes","ADIRF"
"TPM1.1",5.143189826441e-12,1.02477897115938,0.905,0.457,1.06865198213791e-07,"Myocytes","TPM1"
"TFPI",7.3243535354463e-12,0.740134976789747,0.524,0.1,1.52185417759503e-07,"Myocytes","TFPI"
"IFITM2.5",9.92428972508343e-11,0.898779742300206,0.619,0.143,2.06206891907783e-06,"Myocytes","IFITM2"
"BST2.3",1.59080450439351e-10,0.874640250010778,0.619,0.154,3.30537359922883e-06,"Myocytes","BST2"
"OAZ2",3.54675663476864e-10,0.906122964466775,0.571,0.146,7.36945093572228e-06,"Myocytes","OAZ2"
"TUBA1A.5",7.742626383038e-10,0.961156080536256,0.619,0.163,1.60876290986764e-05,"Myocytes","TUBA1A"
"SEPT7.2",3.65438403537427e-09,1.01268550956138,0.714,0.277,7.59307914870065e-05,"Myocytes","SEPT7"
"CNN3.1",4.22984595006352e-09,0.930806737598774,0.571,0.162,8.78877391504198e-05,"Myocytes","CNN3"
"ID3.4",7.83075253423765e-09,0.983022434654215,0.81,0.367,0.00016270737615639,"Myocytes","ID3"
"DSTN.9",1.15466675999411e-08,0.698075949228108,0.905,0.626,0.000239916659391575,"Myocytes","DSTN"
"CALM2.2",1.25623252810737e-08,0.463616602418722,1,0.855,0.00026101999469015,"Myocytes","CALM2"
"KRT8.15",2.34833743162911e-08,-1.13693068366914,0.286,0.838,0.000487937551543897,"Myocytes","KRT8"
"ACTB.2",2.58678026184531e-08,0.28957662409862,0.952,0.964,0.000537481202806219,"Myocytes","ACTB"
"TSC22D1.4",5.63131095547564e-08,0.795474439961381,0.857,0.449,0.00117007379032873,"Myocytes","TSC22D1"
"B2M.5",6.27374054941364e-08,0.29631251607179,1,0.987,0.00130355781135717,"Myocytes","B2M"
"SELM.3",1.17181916738395e-07,0.862880271328079,0.571,0.189,0.00243480586599036,"Myocytes","SELM"
"HSPB1.9",1.39446258619799e-07,0.598415938376981,0.952,0.705,0.00289741436160219,"Myocytes","HSPB1"
"ASAH1.1",2.71488695404717e-07,0.847028321113774,0.619,0.243,0.0056409921131192,"Myocytes","ASAH1"
"CLDN18.14",2.87633300346492e-07,-1.32580217212716,0.048,0.653,0.00597644471459941,"Myocytes","CLDN18"
"MALAT1.6",3.0885254439589e-07,0.289406919188712,1,0.993,0.00641733816745779,"Myocytes","MALAT1"
"RPS29.1",3.50402984412254e-07,-0.464242663708722,0.81,0.952,0.00728067321011781,"Myocytes","RPS29"
"KRT19.16",3.65601624114613e-07,-1.04212522480561,0.333,0.791,0.00759647054585343,"Myocytes","KRT19"
"RPL36.2",4.22663156103762e-07,-0.434826215581309,0.81,0.952,0.00878209505752396,"Myocytes","RPL36"
"HLA-C.10",4.69605485465789e-07,0.544293497082232,0.857,0.756,0.00975746277700816,"Myocytes","HLA-C"
"SH3BGRL.1",7.3818285535279e-07,0.795601811681337,0.619,0.247,0.0153379633685203,"Myocytes","SH3BGRL"
"S100A4.7",1.20245823068361e-06,0.904632337004433,0.571,0.199,0.0249846771171441,"Myocytes","S100A4"
"S100A10.9",1.43086056809769e-06,-1.09873849108736,0.143,0.672,0.0297304208839339,"Myocytes","S100A10"
"SMIM22.14",1.49821651051639e-06,-1.04652707942554,0.143,0.68,0.0311299426555096,"Myocytes","SMIM22"
"NQO1.13",1.61232402147956e-06,-1.10550176698628,0,0.582,0.0335008685183023,"Myocytes","NQO1"
"CRIP2.2",1.63789827480782e-06,0.686449858526258,0.524,0.165,0.0340322503539569,"Myocytes","CRIP2"
"FXYD3.13",1.69789832140739e-06,-0.992885608806585,0.238,0.725,0.0352789313222028,"Myocytes","FXYD3"
"CYB5R3",2.14889113823596e-06,0.719035190927683,0.571,0.22,0.0446496600702667,"Myocytes","CYB5R3"
"LAPTM4A.7",2.29138913634817e-06,0.667324063908695,0.81,0.503,0.0476104834750423,"Myocytes","LAPTM4A"
"RPL39",2.35300011632875e-06,-0.350549570119829,0.905,0.944,0.0488906364170788,"Myocytes","RPL39"
"C19orf33.16",3.0742628685733e-06,-1.10435666593442,0.095,0.646,0.063877033883216,"Myocytes","C19orf33"
"LDHB.1",3.42655077151729e-06,0.654517883183361,0.619,0.235,0.0711968719305863,"Myocytes","LDHB"
"RPL12",3.89010123179669e-06,-0.373897766620983,0.81,0.948,0.0808285233942715,"Myocytes","RPL12"
"DDX24",4.50692602428632e-06,0.654000809559047,0.571,0.21,0.0936449089326211,"Myocytes","DDX24"
"TIMP1.9",4.9517141051635e-06,0.704401971999863,0.762,0.399,0.102886715677087,"Myocytes","TIMP1"
"S100P.16",5.15843997862637e-06,-1.06995100862736,0.238,0.712,0.107182065875899,"Myocytes","S100P"
"RPS21",5.20398609035859e-06,-0.756433354930592,0.381,0.79,0.108128422985471,"Myocytes","RPS21"
"VAMP8.9",5.34689731277794e-06,-0.995212808057333,0,0.546,0.1110978323649,"Myocytes","VAMP8"
"SPINK1.17",5.50384043747824e-06,-1.05723888585857,0.333,0.732,0.114358796609923,"Myocytes","SPINK1"
"GSTP1.13",5.71045682795458e-06,-0.706096037300151,0.476,0.863,0.11865187197124,"Myocytes","GSTP1"
"MYH9.1",6.31712336830023e-06,0.719837390978535,0.619,0.281,0.131257189346542,"Myocytes","MYH9"
"RPLP0.5",7.57297642158315e-06,-0.607265595192602,0.571,0.871,0.157351304087655,"Myocytes","RPLP0"
"JUNB.11",9.11720908107549e-06,0.677579712801536,0.857,0.636,0.189437370286587,"Myocytes","JUNB"
"RPS12",1.13100174498962e-05,-0.351733237157584,0.857,0.932,0.234999542573943,"Myocytes","RPS12"
"TSPAN8.15",1.1920812272072e-05,-1.012477408753,0.19,0.652,0.247690637389111,"Myocytes","TSPAN8"
"LGALS4.16",1.49442471233283e-05,-1.07183072678477,0.048,0.553,0.310511566728516,"Myocytes","LGALS4"
"SEPP1.2",1.60793409075536e-05,0.691946200551444,0.571,0.237,0.334096545377149,"Myocytes","SEPP1"
"OCIAD2.12",1.73799879335744e-05,-0.949777767043219,0,0.508,0.361121389283808,"Myocytes","OCIAD2"
"CTSE.16",1.88848642757132e-05,-0.97022511580159,0.095,0.595,0.392389709920769,"Myocytes","CTSE"
"CA2.14",1.97823396076466e-05,-1.03762658086718,0.095,0.573,0.411037452367681,"Myocytes","CA2"
"SRSF3.1",1.99706411781548e-05,0.600053646075926,0.762,0.495,0.414949982399701,"Myocytes","SRSF3"
"ISG15",2.07830225367605e-05,0.673404404739007,0.571,0.23,0.431829642268809,"Myocytes","ISG15"
"AGR2.16",2.18134597741619e-05,-0.758509524089793,0.476,0.791,0.453240067187536,"Myocytes","AGR2"
"HN1.14",2.31835404481835e-05,-0.956435537405494,0.048,0.531,0.481707603432357,"Myocytes","HN1"
"PHGR1.14",3.18433658349624e-05,-1.16136572432252,0.143,0.605,0.661641455318849,"Myocytes","PHGR1"
"HLA-B.8",3.27485085461994e-05,0.357778782927609,0.905,0.876,0.68044851057293,"Myocytes","HLA-B"
"RPS3",3.89667210938172e-05,-0.342983989361275,0.81,0.954,0.809650530887334,"Myocytes","RPS3"
"FOS.5",4.50922678661877e-05,0.571804081901227,0.905,0.73,0.936927141723649,"Myocytes","FOS"
"SFN.15",4.70038211376958e-05,-0.92216155966963,0.143,0.592,0.976645395599043,"Myocytes","SFN"
"SPINT2.10",4.70290883790846e-05,-0.836802112767804,0.095,0.562,0.977170398340621,"Myocytes","SPINT2"
"RPL36A.1",4.96852511927894e-05,-0.704353846811867,0.381,0.74,1,"Myocytes","RPL36A"
"EZR.12",4.97790459402915e-05,-0.818248501738252,0.19,0.67,1,"Myocytes","EZR"
"RNASE1.14",5.54457711501961e-05,-0.91533249158606,0.143,0.599,1,"Myocytes","RNASE1"
"SKP1.4",6.00655925500678e-05,0.508812617718345,0.857,0.65,1,"Myocytes","SKP1"
"GNB2L1.1",6.60145845197562e-05,-0.462781001550868,0.619,0.829,1,"Myocytes","GNB2L1"
"ITGB1.2",8.23986758980726e-05,0.671022299972444,0.619,0.326,1,"Myocytes","ITGB1"
"S100A6.12",8.44583274347365e-05,-0.362148225511266,0.857,0.965,1,"Myocytes","S100A6"
"MYL6.1",8.55790354103535e-05,0.276300582451014,0.952,0.916,1,"Myocytes","MYL6"
"MYL12A.4",8.77962842446913e-05,0.456305260400328,0.857,0.674,1,"Myocytes","MYL12A"
"TUBB.1",0.000100264056099807,0.605738671398541,0.667,0.345,1,"Myocytes","TUBB"
"SH3BGRL3.8",0.000101544538587483,-0.5819114368051,0.524,0.785,1,"Myocytes","SH3BGRL3"
"EEF1B2.4",0.000108684503532235,-0.805591339436741,0.143,0.622,1,"Myocytes","EEF1B2"
"PPDPF.14",0.000123145792597464,-0.609489784878409,0.476,0.829,1,"Myocytes","PPDPF"
"RPS19.1",0.000191212631037702,-0.266441432454553,0.905,0.962,1,"Myocytes","RPS19"
"S100A14.15",0.00019434358350411,-0.886761340798486,0.095,0.506,1,"Myocytes","S100A14"
"PERP.12",0.000235547380155471,-0.748039489382825,0.095,0.505,1,"Myocytes","PERP"
"ANXA10.14",0.000252787172721397,-0.81110660327837,0.095,0.515,1,"Myocytes","ANXA10"
"VSIG2.16",0.000268613745602083,-0.754111073647879,0.143,0.555,1,"Myocytes","VSIG2"
"MT-ND1.2",0.000297948660992615,-0.350118676891667,0.81,0.943,1,"Myocytes","MT-ND1"
"KLF6.5",0.000311190200973967,-0.630126191036117,0.429,0.834,1,"Myocytes","KLF6"
"RPL18.1",0.000323719260470808,-0.272363283071785,0.857,0.897,1,"Myocytes","RPL18"
"SOX4.2",0.000342598349552004,0.639844364903752,0.571,0.274,1,"Myocytes","SOX4"
"RPL28.1",0.000402817871781426,-0.334814450061669,0.81,0.932,1,"Myocytes","RPL28"
"TMEM258.5",0.000415885358203317,-0.651793511364581,0.238,0.679,1,"Myocytes","TMEM258"
"RPL36AL.4",0.000423126300806513,-0.664270315833588,0.333,0.796,1,"Myocytes","RPL36AL"
"RPSA.2",0.000439324235925139,-0.547536313511185,0.476,0.762,1,"Myocytes","RPSA"
"RPS9",0.000465765471347434,-0.335063222740309,0.762,0.93,1,"Myocytes","RPS9"
"ZFP36.9",0.000477185926024979,0.615968421127521,0.762,0.576,1,"Myocytes","ZFP36"
"ELF3.15",0.000478788875638109,-0.693420835241845,0.238,0.645,1,"Myocytes","ELF3"
"SSR4.9",0.000545280902532851,-0.628017612346669,0.381,0.722,1,"Myocytes","SSR4"
"ITM2B.5",0.000685863591397498,0.433233367783636,0.762,0.642,1,"Myocytes","ITM2B"
"NDUFA5",0.000737363015270976,0.542190665921761,0.571,0.312,1,"Myocytes","NDUFA5"
"GPX2.16",0.000833434364527949,-0.694034395697234,0.238,0.563,1,"Myocytes","GPX2"
"MUC5AC.16",0.00086326900321494,-0.763239653851165,0.429,0.688,1,"Myocytes","MUC5AC"
"NDFIP1",0.000887613423288236,0.575944799961684,0.524,0.295,1,"Myocytes","NDFIP1"
"SRP14.4",0.000963153868737552,0.331883294347397,0.857,0.721,1,"Myocytes","SRP14"
"TUBA1B.5",0.00102192204228901,0.46664725888831,0.81,0.511,1,"Myocytes","TUBA1B"
"LYZ.13",0.00110457776601125,-0.537764633004738,0.619,0.849,1,"Myocytes","LYZ"
"JUN.10",0.00120942206372776,0.485605016515104,0.857,0.727,1,"Myocytes","JUN"
"RHOC.1",0.00131081680811891,0.507166986355037,0.619,0.376,1,"Myocytes","RHOC"
"CRIP1.8",0.00136588958395609,0.441869439637802,0.81,0.61,1,"Myocytes","CRIP1"
"UQCRH.10",0.00136720855854628,-0.568252807769661,0.333,0.664,1,"Myocytes","UQCRH"
"ANXA1.3",0.00138650855204159,0.547780617316289,0.571,0.287,1,"Myocytes","ANXA1"
"DYNLRB1",0.0014310068841054,0.515003907948709,0.619,0.401,1,"Myocytes","DYNLRB1"
"PDLIM1.2",0.00151753059155476,0.514512578239894,0.619,0.382,1,"Myocytes","PDLIM1"
"BSG.7",0.00159058056661729,0.423372533103135,0.762,0.546,1,"Myocytes","BSG"
"YWHAQ",0.0016249245526328,0.48175674339556,0.571,0.332,1,"Myocytes","YWHAQ"
"GSN.3",0.00163721796902818,0.501014482044286,0.714,0.471,1,"Myocytes","GSN"
"WDR1",0.00179522309584923,0.483032512295076,0.571,0.321,1,"Myocytes","WDR1"
"RPL37.1",0.00203724120522198,-0.362872282293286,0.667,0.827,1,"Myocytes","RPL37"
"NEAT1.5",0.00206812604910664,-0.362048120558708,0.714,0.871,1,"Myocytes","NEAT1"
"MT-ND5.4",0.00208443036468301,-0.325185678658347,0.714,0.837,1,"Myocytes","MT-ND5"
"TACSTD2.14",0.00245925729680662,-0.647819875032085,0.19,0.5,1,"Myocytes","TACSTD2"
"SAT1.8",0.00247033817754625,-0.397083511273534,0.619,0.808,1,"Myocytes","SAT1"
"RPS20",0.00251947597620813,-0.388728605471691,0.619,0.821,1,"Myocytes","RPS20"
"CD151",0.00253871685850635,0.49058865321156,0.619,0.428,1,"Myocytes","CD151"
"IER3.13",0.00266701192075093,-0.581867153216038,0.333,0.636,1,"Myocytes","IER3"
"SEPW1.4",0.00274544022438671,0.454126876091083,0.714,0.468,1,"Myocytes","SEPW1"
"TXN.13",0.00303731380551032,-0.422656257891258,0.619,0.794,1,"Myocytes","TXN"
"UBA52.1",0.00322091848920561,-0.379647657049876,0.619,0.837,1,"Myocytes","UBA52"
"TFF1.15",0.00334499495397106,-0.593396301377401,0.762,0.843,1,"Myocytes","TFF1"
"GADD45B.8",0.00338354487698587,0.554665231250225,0.619,0.407,1,"Myocytes","GADD45B"
"HLA-E.12",0.00394955955359517,0.40055134587096,0.762,0.535,1,"Myocytes","HLA-E"
"MT1G.15",0.00398714191088286,-0.700109377438044,0.238,0.531,1,"Myocytes","MT1G"
"CAMTA1.1",0.00400141390182226,0.479974591565208,0.571,0.38,1,"Myocytes","CAMTA1"
"PABPC1.4",0.00400734204505795,-0.453054902036071,0.429,0.676,1,"Myocytes","PABPC1"
"JUND.8",0.00438893317518599,-0.489641571403265,0.429,0.762,1,"Myocytes","JUND"
"RPL23A",0.00449366266866281,-0.32549049945264,0.714,0.904,1,"Myocytes","RPL23A"
"ARL6IP4",0.00462671906650788,0.385023133634057,0.714,0.542,1,"Myocytes","ARL6IP4"
"MUC1.14",0.00507633422161471,-0.588858081937536,0.333,0.601,1,"Myocytes","MUC1"
"PCBP2",0.00512716857050435,-0.486759733774242,0.143,0.507,1,"Myocytes","PCBP2"
"SUMO2.1",0.00521258444911286,0.320958782473499,0.714,0.631,1,"Myocytes","SUMO2"
"TFF2.14",0.005595378889049,-0.597180717277518,0.524,0.697,1,"Myocytes","TFF2"
"RPSAP58.3",0.00600800896319171,-0.512718763918418,0.238,0.535,1,"Myocytes","RPSAP58"
"GNG5.6",0.00605018325979564,-0.494785143789362,0.238,0.526,1,"Myocytes","GNG5"
"MGST3.10",0.00605949946595995,0.390593079901209,0.81,0.575,1,"Myocytes","MGST3"
"CNBP.1",0.00622452852651492,0.463104722950606,0.571,0.393,1,"Myocytes","CNBP"
"HES1.2",0.0064910715062424,0.509850937596476,0.524,0.307,1,"Myocytes","HES1"
"ATP5I.10",0.00657512353568193,-0.44603618580264,0.476,0.77,1,"Myocytes","ATP5I"
"CD59.7",0.00665799375970982,0.404173740646953,0.667,0.53,1,"Myocytes","CD59"
"RPS11",0.00759200088473633,-0.305514525288093,0.667,0.849,1,"Myocytes","RPS11"
"PHLDA2.14",0.00787754794299809,-0.521282122521836,0.286,0.583,1,"Myocytes","PHLDA2"
"TAGLN2.9",0.00806291204011822,-0.407602304705406,0.524,0.749,1,"Myocytes","TAGLN2"
"DNAJB6.2",0.00857152980057808,0.457310485298784,0.524,0.338,1,"Myocytes","DNAJB6"
"SERP1.4",0.00919397593249907,-0.452735367387704,0.286,0.58,1,"Myocytes","SERP1"
"P4HB.12",0.00931857147511175,-0.459786763997737,0.333,0.623,1,"Myocytes","P4HB"
"HINT1",0.00942988914205037,-0.442711945776633,0.381,0.661,1,"Myocytes","HINT1"
